transaction_id,date,customer_id,product_id,product_category,region,amount,tax,total_revenue
TRX-15844,2025-11-16,CUST-675,PROD-3664,Sports,Asia Pacific,26.97,2.16,29.13
TRX-15845,2025-08-29,CUST-800,PROD-3568,Clothing,North America,220.78,17.66,238.44
TRX-15846,2025-03-06,CUST-491,PROD-3493,Toys,North America,225.72,18.06,243.78
TRX-15847,2025-06-03,CUST-396,PROD-4424,Electronics,Europe,87.08,6.97,94.05
TRX-15848,2025-06-20,CUST-553,PROD-2110,Sports,North America,348.95,27.92,376.87
TRX-15849,2025-11-14,CUST-433,PROD-3424,Sports,North America,245.72,19.66,265.38
TRX-15850,2025-11-23,CUST-895,PROD-4404,Toys,North America,404.8,32.38,437.18
TRX-15851,2025-05-20,CUST-199,PROD-1824,Sports,North America,294.97,23.6,318.57
TRX-15852,2025-05-17,CUST-847,PROD-1911,Electronics,North America,132.52,10.6,143.12
TRX-15853,2025-08-26,CUST-592,PROD-3958,Electronics,North America,437.5,35.0,472.5
TRX-15854,2025-11-23,CUST-571,PROD-1018,Electronics,Asia Pacific,75.24,6.02,81.26
TRX-15855,2025-01-28,CUST-220,PROD-1801,Toys,Asia Pacific,426.05,34.08,460.13
TRX-15856,2025-07-24,CUST-758,PROD-3345,Sports,Asia Pacific,313.89,25.11,339.0
TRX-15857,2025-01-05,CUST-331,PROD-1073,Electronics,Europe,451.01,36.08,487.09
TRX-15858,2025-02-26,CUST-416,PROD-4742,Toys,Europe,301.78,24.14,325.92
TRX-15859,2025-04-17,CUST-260,PROD-1446,Home & Garden,Asia Pacific,34.76,2.78,37.54
TRX-15860,2025-12-26,CUST-363,PROD-2237,Toys,Latin America,352.78,28.22,381.0
TRX-15861,2025-12-17,CUST-299,PROD-2595,Home & Garden,Asia Pacific,242.34,19.39,261.73
TRX-15862,2025-07-18,CUST-925,PROD-2815,Sports,North America,133.92,10.71,144.63
TRX-15863,2025-12-08,CUST-914,PROD-2813,Electronics,Latin America,372.36,29.79,402.15
TRX-15864,2025-01-08,CUST-791,PROD-3620,Sports,Europe,490.28,39.22,529.5
TRX-15865,2025-01-20,CUST-912,PROD-2592,Electronics,Europe,374.56,29.96,404.52
TRX-15866,2025-09-29,CUST-468,PROD-4844,Sports,North America,310.51,24.84,335.35
TRX-15867,2025-09-04,CUST-322,PROD-3850,Electronics,North America,490.03,39.2,529.23
TRX-15868,2025-03-10,CUST-798,PROD-3712,Sports,North America,35.25,2.82,38.07
TRX-15869,2025-02-12,CUST-609,PROD-3784,Sports,North America,207.34,16.59,223.93
TRX-15870,2025-03-02,CUST-171,PROD-2975,Toys,Latin America,399.76,31.98,431.74
TRX-15871,2025-01-10,CUST-789,PROD-2685,Electronics,North America,213.09,17.05,230.14
TRX-15872,2025-07-05,CUST-996,PROD-2015,Home & Garden,Latin America,489.78,39.18,528.96
TRX-15873,2025-04-14,CUST-584,PROD-1327,Clothing,Latin America,21.87,1.75,23.62
TRX-15874,2025-03-12,CUST-365,PROD-2355,Home & Garden,Europe,108.91,8.71,117.62
TRX-15875,2025-06-09,CUST-498,PROD-4002,Sports,Europe,115.46,9.24,124.7
TRX-15876,2025-08-29,CUST-775,PROD-1005,Sports,North America,326.62,26.13,352.75
TRX-15877,2025-12-01,CUST-155,PROD-3483,Home & Garden,Europe,21.66,1.73,23.39
TRX-15878,2025-06-23,CUST-939,PROD-2028,Sports,Latin America,329.96,26.4,356.36
TRX-15879,2025-09-27,CUST-561,PROD-4992,Clothing,Latin America,142.05,11.36,153.41
TRX-15880,2025-03-31,CUST-871,PROD-3091,Toys,Europe,249.1,19.93,269.03
TRX-15881,2025-08-22,CUST-515,PROD-3148,Clothing,Europe,469.68,37.57,507.25
TRX-15882,2025-02-22,CUST-455,PROD-4887,Electronics,Europe,149.31,11.94,161.25
TRX-15883,2025-04-28,CUST-243,PROD-1222,Electronics,Europe,389.16,31.13,420.29
TRX-15884,2025-08-22,CUST-446,PROD-2363,Home & Garden,North America,483.1,38.65,521.75
TRX-15885,2025-12-23,CUST-795,PROD-4329,Clothing,Asia Pacific,109.34,8.75,118.09
TRX-15886,2025-08-07,CUST-501,PROD-4490,Electronics,North America,496.6,39.73,536.33
TRX-15887,2025-01-21,CUST-850,PROD-2131,Sports,Asia Pacific,452.12,36.17,488.29
TRX-15888,2025-11-18,CUST-320,PROD-4546,Clothing,North America,498.11,39.85,537.96
TRX-15889,2025-03-08,CUST-623,PROD-2486,Toys,Asia Pacific,89.7,7.18,96.88
TRX-15890,2025-10-04,CUST-423,PROD-2796,Home & Garden,Europe,138.32,11.07,149.39
TRX-15891,2025-08-01,CUST-897,PROD-1745,Toys,Europe,395.2,31.62,426.82
TRX-15892,2025-04-23,CUST-706,PROD-1430,Clothing,Asia Pacific,279.12,22.33,301.45
TRX-15893,2025-10-22,CUST-843,PROD-4528,Sports,North America,203.31,16.26,219.57
TRX-15894,2025-10-27,CUST-715,PROD-1500,Toys,Europe,408.88,32.71,441.59
TRX-15895,2025-09-13,CUST-935,PROD-1760,Toys,North America,170.49,13.64,184.13
TRX-15896,2025-05-23,CUST-990,PROD-2765,Home & Garden,Asia Pacific,165.97,13.28,179.25
TRX-15897,2026-01-01,CUST-416,PROD-3757,Sports,Latin America,199.87,15.99,215.86
TRX-15898,2025-10-06,CUST-541,PROD-4304,Clothing,Latin America,280.58,22.45,303.03
TRX-15899,2025-01-11,CUST-237,PROD-1164,Electronics,North America,453.66,36.29,489.95
TRX-15900,2025-06-11,CUST-652,PROD-4051,Sports,Asia Pacific,477.15,38.17,515.32
TRX-15901,2025-05-29,CUST-243,PROD-3876,Sports,Latin America,252.78,20.22,273.0
TRX-15902,2025-01-18,CUST-921,PROD-1859,Sports,Latin America,148.01,11.84,159.85
TRX-15903,2025-05-03,CUST-946,PROD-4628,Home & Garden,North America,401.61,32.13,433.74
TRX-15904,2025-04-07,CUST-982,PROD-1668,Electronics,Asia Pacific,369.66,29.57,399.23
TRX-15905,2025-06-30,CUST-739,PROD-4570,Toys,Asia Pacific,376.63,30.13,406.76
TRX-15906,2025-09-11,CUST-844,PROD-3986,Electronics,Asia Pacific,423.15,33.85,457.0
TRX-15907,2025-09-20,CUST-349,PROD-1942,Home & Garden,Latin America,154.63,12.37,167.0
TRX-15908,2025-05-15,CUST-217,PROD-2805,Electronics,North America,299.09,23.93,323.02
TRX-15909,2025-08-27,CUST-569,PROD-4820,Toys,Latin America,289.13,23.13,312.26
TRX-15910,2025-04-23,CUST-470,PROD-2096,Electronics,Europe,431.1,34.49,465.59
TRX-15911,2025-04-01,CUST-523,PROD-1957,Electronics,Europe,432.51,34.6,467.11
TRX-15912,2025-04-17,CUST-408,PROD-4313,Clothing,North America,423.82,33.91,457.73
TRX-15913,2025-07-22,CUST-787,PROD-4934,Toys,North America,97.95,7.84,105.79
TRX-15914,2025-08-24,CUST-187,PROD-2231,Electronics,Europe,34.99,2.8,37.79
TRX-15915,2025-11-20,CUST-328,PROD-4418,Toys,North America,491.07,39.29,530.36
TRX-15916,2025-12-10,CUST-289,PROD-2591,Clothing,Latin America,190.77,15.26,206.03
TRX-15917,2025-10-08,CUST-312,PROD-3352,Clothing,Asia Pacific,371.03,29.68,400.71
TRX-15918,2025-11-10,CUST-556,PROD-1096,Electronics,Latin America,87.19,6.98,94.17
TRX-15919,2025-12-19,CUST-993,PROD-3264,Sports,Asia Pacific,298.5,23.88,322.38
TRX-15920,2025-11-10,CUST-484,PROD-2566,Home & Garden,Asia Pacific,464.92,37.19,502.11
TRX-15921,2025-06-26,CUST-418,PROD-1838,Sports,Latin America,473.81,37.9,511.71
TRX-15922,2025-07-01,CUST-950,PROD-3006,Toys,Europe,80.24,6.42,86.66
TRX-15923,2025-07-25,CUST-745,PROD-2513,Clothing,Europe,420.13,33.61,453.74
TRX-15924,2025-08-31,CUST-259,PROD-1693,Sports,North America,331.64,26.53,358.17
TRX-15925,2025-08-11,CUST-289,PROD-3118,Electronics,Latin America,140.9,11.27,152.17
TRX-15926,2025-04-29,CUST-566,PROD-4366,Sports,Latin America,293.67,23.49,317.16
TRX-15927,2025-07-13,CUST-737,PROD-1302,Clothing,Latin America,297.13,23.77,320.9
TRX-15928,2025-07-25,CUST-197,PROD-4349,Electronics,North America,342.92,27.43,370.35
TRX-15929,2025-09-20,CUST-474,PROD-2761,Electronics,Europe,461.46,36.92,498.38
TRX-15930,2025-05-03,CUST-417,PROD-3911,Sports,Europe,472.62,37.81,510.43
TRX-15931,2025-02-08,CUST-141,PROD-3554,Electronics,Asia Pacific,86.95,6.96,93.91
TRX-15932,2025-10-06,CUST-801,PROD-4985,Sports,Asia Pacific,373.58,29.89,403.47
TRX-15933,2025-05-02,CUST-146,PROD-2158,Sports,Europe,222.58,17.81,240.39
TRX-15934,2025-10-27,CUST-623,PROD-3471,Toys,Latin America,481.19,38.5,519.69
TRX-15935,2025-02-06,CUST-251,PROD-4357,Sports,Latin America,140.77,11.26,152.03
TRX-15936,2025-07-25,CUST-310,PROD-1832,Clothing,Europe,194.4,15.55,209.95
TRX-15937,2025-04-29,CUST-259,PROD-3787,Home & Garden,Europe,427.63,34.21,461.84
TRX-15938,2025-11-26,CUST-738,PROD-1692,Electronics,Europe,139.25,11.14,150.39
TRX-15939,2025-09-06,CUST-560,PROD-4570,Sports,North America,406.39,32.51,438.9
TRX-15940,2025-12-02,CUST-890,PROD-3121,Electronics,Latin America,273.3,21.86,295.16
TRX-15941,2025-09-01,CUST-857,PROD-2906,Electronics,Latin America,408.28,32.66,440.94
TRX-15942,2025-03-06,CUST-220,PROD-2525,Clothing,North America,217.89,17.43,235.32
TRX-15943,2025-07-28,CUST-947,PROD-4048,Toys,North America,187.5,15.0,202.5
TRX-15944,2025-01-15,CUST-668,PROD-3141,Toys,North America,342.43,27.39,369.82
TRX-15945,2025-02-13,CUST-202,PROD-1059,Home & Garden,Europe,260.35,20.83,281.18
TRX-15946,2025-10-26,CUST-104,PROD-2261,Toys,North America,385.94,30.88,416.82
TRX-15947,2025-07-19,CUST-762,PROD-2009,Clothing,Latin America,429.0,34.32,463.32
TRX-15948,2025-02-13,CUST-255,PROD-1383,Home & Garden,Europe,472.94,37.84,510.78
TRX-15949,2025-09-01,CUST-406,PROD-4472,Toys,North America,199.45,15.96,215.41
TRX-15950,2025-08-11,CUST-568,PROD-3316,Electronics,Asia Pacific,168.47,13.48,181.95
TRX-15951,2025-10-21,CUST-850,PROD-1014,Clothing,Asia Pacific,233.28,18.66,251.94
TRX-15952,2025-11-13,CUST-807,PROD-2291,Toys,Asia Pacific,174.21,13.94,188.15
TRX-15953,2025-11-26,CUST-863,PROD-4574,Electronics,Latin America,239.97,19.2,259.17
TRX-15954,2025-09-15,CUST-811,PROD-1417,Sports,Latin America,481.71,38.54,520.25
TRX-15955,2025-03-06,CUST-970,PROD-2722,Home & Garden,Asia Pacific,456.77,36.54,493.31
TRX-15956,2025-06-15,CUST-634,PROD-3232,Home & Garden,Asia Pacific,206.77,16.54,223.31
TRX-15957,2025-10-07,CUST-484,PROD-2390,Electronics,Latin America,118.31,9.46,127.77
TRX-15958,2025-07-17,CUST-110,PROD-3598,Toys,Europe,118.16,9.45,127.61
TRX-15959,2025-10-24,CUST-927,PROD-1339,Sports,Latin America,109.64,8.77,118.41
TRX-15960,2025-09-13,CUST-423,PROD-4277,Toys,Europe,61.75,4.94,66.69
TRX-15961,2025-02-17,CUST-446,PROD-1563,Electronics,Latin America,97.73,7.82,105.55
TRX-15962,2025-05-01,CUST-937,PROD-3023,Clothing,North America,462.59,37.01,499.6
TRX-15963,2025-01-04,CUST-413,PROD-1456,Electronics,Asia Pacific,447.46,35.8,483.26
TRX-15964,2025-09-15,CUST-310,PROD-1461,Clothing,Latin America,304.44,24.36,328.8
TRX-15965,2025-10-06,CUST-496,PROD-4477,Sports,Latin America,295.88,23.67,319.55
TRX-15966,2025-08-21,CUST-441,PROD-3491,Clothing,North America,110.64,8.85,119.49
TRX-15967,2025-12-01,CUST-890,PROD-1511,Sports,North America,192.38,15.39,207.77
TRX-15968,2025-02-24,CUST-535,PROD-3188,Electronics,Latin America,491.97,39.36,531.33
TRX-15969,2025-09-27,CUST-399,PROD-3796,Clothing,Europe,153.47,12.28,165.75
TRX-15970,2025-05-29,CUST-266,PROD-1047,Sports,Europe,492.04,39.36,531.4
TRX-15971,2025-08-13,CUST-464,PROD-2142,Home & Garden,Latin America,493.0,39.44,532.44
TRX-15972,2025-07-18,CUST-673,PROD-2688,Sports,Latin America,162.27,12.98,175.25
TRX-15973,2025-08-07,CUST-724,PROD-1485,Toys,North America,197.25,15.78,213.03
TRX-15974,2025-11-04,CUST-445,PROD-4911,Sports,North America,305.36,24.43,329.79
TRX-15975,2025-06-27,CUST-922,PROD-2477,Home & Garden,Latin America,240.24,19.22,259.46
TRX-15976,2025-11-23,CUST-189,PROD-2465,Electronics,Europe,197.71,15.82,213.53
TRX-15977,2025-07-21,CUST-523,PROD-3534,Clothing,Asia Pacific,184.87,14.79,199.66
TRX-15978,2025-11-05,CUST-495,PROD-3061,Sports,Asia Pacific,403.66,32.29,435.95
TRX-15979,2025-01-04,CUST-378,PROD-3150,Toys,Latin America,328.16,26.25,354.41
TRX-15980,2025-09-14,CUST-913,PROD-4773,Toys,Asia Pacific,239.64,19.17,258.81
TRX-15981,2025-03-18,CUST-478,PROD-3107,Electronics,North America,491.25,39.3,530.55
TRX-15982,2025-08-30,CUST-937,PROD-3586,Electronics,Latin America,382.86,30.63,413.49
TRX-15983,2025-12-27,CUST-915,PROD-2240,Clothing,Europe,123.84,9.91,133.75
TRX-15984,2025-02-17,CUST-335,PROD-4518,Clothing,Asia Pacific,28.64,2.29,30.93
TRX-15985,2025-11-26,CUST-200,PROD-1310,Toys,Latin America,100.08,8.01,108.09
TRX-15986,2025-09-07,CUST-486,PROD-1761,Clothing,North America,254.58,20.37,274.95
TRX-15987,2025-03-12,CUST-274,PROD-3276,Sports,Asia Pacific,406.52,32.52,439.04
TRX-15988,2025-11-07,CUST-632,PROD-4285,Home & Garden,Asia Pacific,258.71,20.7,279.41
TRX-15989,2025-05-10,CUST-381,PROD-4026,Home & Garden,Europe,453.66,36.29,489.95
TRX-15990,2025-05-10,CUST-768,PROD-2859,Clothing,North America,239.24,19.14,258.38
TRX-15991,2025-06-27,CUST-101,PROD-1408,Home & Garden,Latin America,150.63,12.05,162.68
TRX-15992,2025-02-16,CUST-238,PROD-4835,Clothing,Asia Pacific,344.32,27.55,371.87
TRX-15993,2025-05-14,CUST-136,PROD-2480,Toys,Europe,310.67,24.85,335.52
TRX-15994,2025-08-18,CUST-155,PROD-3362,Clothing,Latin America,38.25,3.06,41.31
TRX-15995,2025-01-04,CUST-886,PROD-2267,Sports,Asia Pacific,315.33,25.23,340.56
TRX-15996,2025-11-20,CUST-641,PROD-2229,Electronics,Europe,79.36,6.35,85.71
TRX-15997,2025-08-30,CUST-353,PROD-4500,Home & Garden,North America,447.25,35.78,483.03
TRX-15998,2025-08-12,CUST-461,PROD-1228,Electronics,Europe,342.44,27.4,369.84
TRX-15999,2025-01-31,CUST-629,PROD-2954,Sports,Latin America,148.06,11.84,159.9
TRX-16000,2025-07-30,CUST-805,PROD-4750,Toys,Latin America,427.91,34.23,462.14
TRX-16001,2025-12-08,CUST-915,PROD-3371,Clothing,Asia Pacific,288.08,23.05,311.13
TRX-16002,2025-10-19,CUST-463,PROD-3408,Sports,Asia Pacific,483.48,38.68,522.16
TRX-16003,2025-05-06,CUST-539,PROD-4005,Sports,Asia Pacific,206.99,16.56,223.55
TRX-16004,2025-03-30,CUST-412,PROD-1646,Clothing,Asia Pacific,99.95,8.0,107.95
TRX-16005,2025-12-21,CUST-123,PROD-4730,Home & Garden,Asia Pacific,308.46,24.68,333.14
TRX-16006,2025-07-26,CUST-855,PROD-4022,Toys,Europe,338.88,27.11,365.99
TRX-16007,2025-12-04,CUST-232,PROD-2964,Home & Garden,Latin America,93.52,7.48,101.0
TRX-16008,2025-07-19,CUST-346,PROD-2837,Toys,Europe,124.27,9.94,134.21
TRX-16009,2025-01-12,CUST-832,PROD-4072,Home & Garden,Europe,88.7,7.1,95.8
TRX-16010,2025-03-29,CUST-960,PROD-4404,Electronics,Latin America,207.81,16.62,224.43
TRX-16011,2025-09-06,CUST-961,PROD-1899,Sports,North America,191.36,15.31,206.67
TRX-16012,2025-03-06,CUST-722,PROD-4445,Clothing,North America,400.76,32.06,432.82
TRX-16013,2025-08-19,CUST-132,PROD-4257,Clothing,Europe,476.92,38.15,515.07
TRX-16014,2025-10-02,CUST-863,PROD-2285,Sports,Asia Pacific,243.41,19.47,262.88
TRX-16015,2025-06-30,CUST-214,PROD-2025,Toys,Europe,126.01,10.08,136.09
TRX-16016,2025-09-10,CUST-974,PROD-1572,Electronics,Europe,40.58,3.25,43.83
TRX-16017,2025-03-16,CUST-652,PROD-2317,Home & Garden,Latin America,36.26,2.9,39.16
TRX-16018,2025-11-03,CUST-775,PROD-1068,Clothing,Europe,115.43,9.23,124.66
TRX-16019,2025-06-20,CUST-359,PROD-1708,Electronics,North America,167.95,13.44,181.39
TRX-16020,2025-02-05,CUST-455,PROD-1437,Toys,Latin America,237.36,18.99,256.35
TRX-16021,2025-12-24,CUST-773,PROD-2350,Sports,Asia Pacific,263.85,21.11,284.96
TRX-16022,2025-12-08,CUST-521,PROD-2651,Toys,Europe,426.16,34.09,460.25
TRX-16023,2025-02-11,CUST-192,PROD-1194,Toys,North America,432.82,34.63,467.45
TRX-16024,2025-02-13,CUST-212,PROD-2683,Toys,Asia Pacific,110.98,8.88,119.86
TRX-16025,2025-03-11,CUST-111,PROD-3350,Electronics,Latin America,137.36,10.99,148.35
TRX-16026,2025-05-30,CUST-477,PROD-2247,Toys,Asia Pacific,216.96,17.36,234.32
TRX-16027,2025-02-08,CUST-480,PROD-1719,Sports,North America,99.11,7.93,107.04
TRX-16028,2025-11-22,CUST-824,PROD-3816,Sports,Asia Pacific,296.15,23.69,319.84
TRX-16029,2025-10-13,CUST-727,PROD-2314,Sports,North America,49.79,3.98,53.77
TRX-16030,2025-05-08,CUST-121,PROD-3232,Home & Garden,Latin America,246.31,19.7,266.01
TRX-16031,2025-07-26,CUST-594,PROD-2212,Electronics,Latin America,220.69,17.66,238.35
TRX-16032,2025-05-03,CUST-663,PROD-4648,Toys,Europe,243.76,19.5,263.26
TRX-16033,2025-12-26,CUST-327,PROD-3265,Sports,North America,44.3,3.54,47.84
TRX-16034,2025-04-19,CUST-944,PROD-2878,Electronics,North America,18.74,1.5,20.24
TRX-16035,2025-09-01,CUST-536,PROD-4451,Toys,Asia Pacific,231.78,18.54,250.32
TRX-16036,2025-03-19,CUST-701,PROD-1585,Toys,Asia Pacific,40.32,3.23,43.55
TRX-16037,2025-03-25,CUST-992,PROD-4164,Home & Garden,Latin America,416.78,33.34,450.12
TRX-16038,2025-06-05,CUST-367,PROD-2233,Electronics,Europe,378.56,30.28,408.84
TRX-16039,2025-10-24,CUST-862,PROD-1840,Sports,North America,486.39,38.91,525.3
TRX-16040,2025-08-15,CUST-590,PROD-1341,Toys,Latin America,27.72,2.22,29.94
TRX-16041,2025-03-11,CUST-453,PROD-4056,Toys,Europe,130.91,10.47,141.38
TRX-16042,2025-08-04,CUST-551,PROD-3442,Sports,North America,235.38,18.83,254.21
TRX-16043,2025-02-28,CUST-295,PROD-2311,Home & Garden,North America,359.24,28.74,387.98
TRX-16044,2025-10-22,CUST-824,PROD-2207,Toys,Europe,308.43,24.67,333.1
TRX-16045,2025-10-24,CUST-294,PROD-1843,Toys,Europe,115.31,9.22,124.53
TRX-16046,2025-08-04,CUST-216,PROD-1066,Sports,North America,347.56,27.8,375.36
TRX-16047,2025-01-10,CUST-339,PROD-2774,Clothing,Asia Pacific,114.31,9.14,123.45
TRX-16048,2025-02-01,CUST-133,PROD-2656,Sports,Latin America,423.41,33.87,457.28
TRX-16049,2025-09-10,CUST-357,PROD-3644,Clothing,North America,232.89,18.63,251.52
TRX-16050,2025-02-11,CUST-487,PROD-3111,Electronics,North America,478.1,38.25,516.35
TRX-16051,2025-12-08,CUST-381,PROD-2097,Clothing,Latin America,435.61,34.85,470.46
TRX-16052,2025-01-31,CUST-577,PROD-1712,Electronics,North America,158.89,12.71,171.6
TRX-16053,2025-12-28,CUST-534,PROD-1691,Toys,Asia Pacific,399.87,31.99,431.86
TRX-16054,2025-11-21,CUST-522,PROD-4636,Home & Garden,Europe,318.99,25.52,344.51
TRX-16055,2025-12-04,CUST-277,PROD-2776,Home & Garden,Europe,423.96,33.92,457.88
TRX-16056,2025-06-19,CUST-879,PROD-2994,Clothing,Europe,78.9,6.31,85.21
TRX-16057,2025-06-16,CUST-142,PROD-3183,Sports,Europe,324.84,25.99,350.83
TRX-16058,2025-02-07,CUST-670,PROD-4263,Sports,Asia Pacific,273.15,21.85,295.0
TRX-16059,2025-09-11,CUST-693,PROD-2584,Clothing,North America,278.85,22.31,301.16
TRX-16060,2025-05-06,CUST-115,PROD-1972,Home & Garden,Latin America,497.17,39.77,536.94
TRX-16061,2025-04-30,CUST-504,PROD-2197,Sports,Europe,31.49,2.52,34.01
TRX-16062,2025-12-30,CUST-238,PROD-1377,Toys,Europe,202.83,16.23,219.06
TRX-16063,2025-03-06,CUST-749,PROD-2190,Home & Garden,Latin America,293.43,23.47,316.9
TRX-16064,2025-01-14,CUST-923,PROD-1498,Electronics,Latin America,366.88,29.35,396.23
TRX-16065,2025-02-02,CUST-788,PROD-2535,Toys,North America,478.41,38.27,516.68
TRX-16066,2025-04-09,CUST-503,PROD-2866,Sports,Asia Pacific,435.64,34.85,470.49
TRX-16067,2025-12-15,CUST-522,PROD-2775,Toys,Europe,395.09,31.61,426.7
TRX-16068,2025-11-09,CUST-738,PROD-4376,Home & Garden,Europe,48.36,3.87,52.23
TRX-16069,2025-06-09,CUST-177,PROD-3882,Clothing,North America,267.95,21.44,289.39
TRX-16070,2025-11-09,CUST-843,PROD-1938,Clothing,North America,281.01,22.48,303.49
TRX-16071,2025-04-03,CUST-782,PROD-1772,Toys,Europe,241.9,19.35,261.25
TRX-16072,2025-04-19,CUST-429,PROD-2803,Sports,North America,92.44,7.4,99.84
TRX-16073,2025-04-20,CUST-715,PROD-4064,Clothing,Europe,424.77,33.98,458.75
TRX-16074,2025-07-06,CUST-998,PROD-1523,Clothing,North America,96.15,7.69,103.84
TRX-16075,2025-09-11,CUST-811,PROD-1674,Sports,Asia Pacific,43.73,3.5,47.23
TRX-16076,2025-04-30,CUST-423,PROD-2777,Sports,Asia Pacific,289.37,23.15,312.52
TRX-16077,2025-05-27,CUST-588,PROD-4301,Home & Garden,North America,214.54,17.16,231.7
TRX-16078,2025-08-12,CUST-690,PROD-4985,Home & Garden,Europe,11.51,0.92,12.43
TRX-16079,2025-08-09,CUST-306,PROD-1942,Toys,Asia Pacific,241.81,19.34,261.15
TRX-16080,2025-04-25,CUST-202,PROD-3619,Home & Garden,Europe,35.75,2.86,38.61
TRX-16081,2025-06-12,CUST-854,PROD-1689,Toys,Europe,243.38,19.47,262.85
TRX-16082,2025-05-16,CUST-561,PROD-3586,Sports,Asia Pacific,437.64,35.01,472.65
TRX-16083,2025-05-03,CUST-338,PROD-2155,Clothing,Asia Pacific,202.34,16.19,218.53
TRX-16084,2025-02-20,CUST-344,PROD-4194,Clothing,North America,175.03,14.0,189.03
TRX-16085,2025-10-28,CUST-299,PROD-1478,Home & Garden,North America,384.1,30.73,414.83
TRX-16086,2025-04-29,CUST-361,PROD-3391,Clothing,North America,369.69,29.58,399.27
TRX-16087,2025-08-09,CUST-836,PROD-3205,Sports,Europe,64.51,5.16,69.67
TRX-16088,2025-12-28,CUST-986,PROD-2379,Home & Garden,Asia Pacific,236.64,18.93,255.57
TRX-16089,2025-01-18,CUST-611,PROD-3120,Sports,North America,478.1,38.25,516.35
TRX-16090,2025-04-01,CUST-320,PROD-1687,Electronics,Europe,20.49,1.64,22.13
TRX-16091,2025-04-10,CUST-156,PROD-4577,Electronics,Europe,252.28,20.18,272.46
TRX-16092,2025-10-03,CUST-607,PROD-1192,Electronics,Asia Pacific,474.76,37.98,512.74
TRX-16093,2025-12-03,CUST-741,PROD-4802,Electronics,Latin America,158.05,12.64,170.69
TRX-16094,2025-12-09,CUST-925,PROD-1441,Electronics,Europe,35.59,2.85,38.44
TRX-16095,2025-01-11,CUST-683,PROD-2754,Clothing,Asia Pacific,380.54,30.44,410.98
TRX-16096,2025-05-08,CUST-564,PROD-2623,Clothing,Europe,50.5,4.04,54.54
TRX-16097,2025-07-26,CUST-320,PROD-1677,Clothing,North America,176.68,14.13,190.81
TRX-16098,2025-05-31,CUST-616,PROD-3695,Clothing,Latin America,181.3,14.5,195.8
TRX-16099,2025-10-12,CUST-137,PROD-4368,Home & Garden,Asia Pacific,153.43,12.27,165.7
TRX-16100,2025-02-01,CUST-567,PROD-2564,Home & Garden,Asia Pacific,452.64,36.21,488.85
TRX-16101,2025-10-07,CUST-307,PROD-1497,Sports,Latin America,443.26,35.46,478.72
TRX-16102,2025-05-03,CUST-419,PROD-2411,Home & Garden,North America,18.05,1.44,19.49
TRX-16103,2025-02-26,CUST-632,PROD-4662,Electronics,North America,235.09,18.81,253.9
TRX-16104,2025-07-10,CUST-576,PROD-2380,Sports,North America,98.84,7.91,106.75
TRX-16105,2025-12-23,CUST-549,PROD-1405,Electronics,Latin America,28.14,2.25,30.39
TRX-16106,2025-11-21,CUST-589,PROD-4221,Toys,Latin America,246.14,19.69,265.83
TRX-16107,2025-11-27,CUST-533,PROD-2935,Home & Garden,Latin America,264.93,21.19,286.12
TRX-16108,2025-08-04,CUST-914,PROD-3935,Sports,North America,286.64,22.93,309.57
TRX-16109,2025-07-23,CUST-690,PROD-3784,Clothing,Latin America,362.53,29.0,391.53
TRX-16110,2025-05-02,CUST-672,PROD-4101,Toys,North America,105.96,8.48,114.44
TRX-16111,2025-06-03,CUST-773,PROD-3485,Sports,North America,414.1,33.13,447.23
TRX-16112,2025-01-15,CUST-400,PROD-3199,Sports,North America,271.1,21.69,292.79
TRX-16113,2025-01-22,CUST-774,PROD-3200,Toys,North America,233.96,18.72,252.68
TRX-16114,2025-02-16,CUST-550,PROD-4471,Clothing,Europe,444.82,35.59,480.41
TRX-16115,2025-06-09,CUST-733,PROD-1563,Sports,North America,387.26,30.98,418.24
TRX-16116,2025-04-04,CUST-799,PROD-3760,Toys,Asia Pacific,248.81,19.9,268.71
TRX-16117,2025-03-22,CUST-313,PROD-1186,Home & Garden,Europe,334.71,26.78,361.49
TRX-16118,2025-05-29,CUST-727,PROD-2482,Clothing,North America,27.09,2.17,29.26
TRX-16119,2025-11-26,CUST-478,PROD-2372,Home & Garden,Asia Pacific,308.79,24.7,333.49
